Chaser,Maleh
מִשָּׁנָה,משנה
לְשָׁנָה,לשנה
עָלִין,עלין
הַמּוּסְק,המוסק
פִיזָאם,פיזאם
פִּטְרִיּוֹת,פטריות
שְׁוועמְליך,שוועמליך
יְבֵֹשוֹת,יבשות
אֲפַרְסְמוֹן,אפרסמון
הַגָּדֵל,הגדל
לַחֲשִׁיבוּתוֹ,לחשיבותו
שֶׁגָּדֵל,שגדל
לְהִתְבָּרֵר,להתברר
דְאִם,דאם
צִפֹּרֶן,ציפורן
נעגליךֹ,נעגליך
קרנפל,קרנפל
קְלִפַּת,קלפת
תּפוּחַ,תפוח
מעראנצען,מעראנצען
וְלִימוּנִים,ולימונים
"ציטראנין""","ציטראנין"""
שֶׁבִּשְׂמוּ,שבשמו
בִּבְשָׂמִים,בבשמים
בַּעֲצֵי,בעצי
מְבָרֵךְבּוֹרֵא,מברךבורא
בְּעִשְׂבֵי,בעשבי
וַעֲשָׂבִים,ועשבים
וַעֲצֵי,ועצי
וְעִשְׂבֵי,ועשבי
וּמַקְדִּים,ומקדים
מֻגְמָר,מוגמר
שֶׁמְּשִׂימִין,שמשימין
גֶּחָלִים,גחלים
שֶׁיַּעֲלֶה,שיעלה
מִשֶּׁיַּעֲלֶה,משיעלה
הַנֶּהֱנִין,הנהנין
שֶׁעוֹלֶה,שעולה
דִּבְעִינָן,דבעינן
סָמוּכָה,סמוכה
לַהֲנָאָה,להנאה
הַמֻּגְמָר,המגמר
כְּשֶׁמֻּגְמָר,כשמגמר
שֶּׁמְעַשְׁנִין,שמעשנין
הַסִּרְחוֹן,הסרחון
הַמֻּנָּחִים,המנחים
לִסְחוֹרָה,לסחורה
שֶׁמְגַמְּרִין,שמגמרין
בַּכֵּלִים,בכלים
חֲנוּת,חנות
אַפָּאטָהעק,אפאטהעק
שֶׁבַּחֲנוּת,שבחנות
דְּנִיחָא,דניחא
הַחֲנוּת,החנות
שֶׁיָּרִִיחוּ,שיריחו
וְיִקְנוּ,ויקנו
מִתְּחִלָה,מתחלה
לַחֲנוּת,לחנות
פָּעַם,פעם
מֻגְמָרִים,מגמרים
בִּכְּלִי,בכלי
וְקָלַט,וקלט
הַמְמַשְׁמֵשׁ,הממשמש
בְּאֶתְרוֹגִים,באתרוגים
הַמְּרִיחִים,המריחים
בְּבִגְדּוֹ,בבגדו
"קנ""ב","קנ""ב"
יְבֹאָר,יבאר
וּבְסִימָן,ובסימן
"קס""ז","קס""ז"
בְּרֵיחַ,בריח
נט,נט
שְׁמוּעוֹת,שמועות
שֶׁשָּׁמַע,ששמע
רָאָה,ראה
שֶׁהֶחֱיָנוּ,שהחיינו
מֵטִיב,מטיב
הַשְּׁמוּעָה,השמועה
דַּיָן,דין
"רכ""ב","רכ""ב"
"רכ""ג","רכ""ג"
הָרָעָה,הרעה
נַפְשְׁךָ,נפשך
מְאֹדֶךָ,מאדך
יְצָרֶיךָ,יצריך
בַּיֵּצֶר,ביצר
וּבְיֵּצֶר,וביצר
יְקַיֵּם,יקיים
דָּעֵהוּ,דעהו
"ל""א","ל""א"
נַפְֹשֶךָ,נפשך
מָמוֹנֶךָ,ממונך
אחֵר,אחר
מִדָה,מדה
וּמִדָּה,ומדה
מוֹדֵד,מודד
מוֹדֶה,מודה
דַּיַּן,דיין
אֶחַת,אחת
בְּדֵעָה,בדעה
וּבְנֶפֶשׁ,ובנפש
חֲפֵצָה,חפצה
אָשִׁירָה,אשירה
אֲזַמֵּרָה,אזמרה
מִשְׁפָּט,משפט
לְעוֹבְדֵי,לעובדי
שִׂמְחָתָם,שמחתם
וְטוֹבָתָם,וטובתם
שֶּׁגָּזַר,שגזר
בֶּאֱמוּנָתוֹ,באמונתו
כַּפָּרַת,כפרת
בְּקַבָּלַת,בקבלת
וְהָעֲבוֹדָה,והעבודה
שִׂמְחָה,שמחה
"פ""ט","פ""ט"
אורח,אורח
חיים,חיים
שְׁמוּעָה,שמועה
שֶׁהַדְּבָרִים,שהדברים
שֶׁטּוֹבָה,שטובה
תִּגְרוֹם,תגרום
שֶׁמָּצָא,שמצא
מְצִיאָה,מציאה
יִשָּׁמַע,ישמע
נָגְעָה,נגעה
שֶׁרָעָה,שרעה
גּוֹרֶמֶת,גורמת
שֶׁטֶף,שטף
שָׂדֵהוּ,שדהו
וּמַזִּיק,ומזיק
תְּבוּאָתוֹ,תבואתו
וּכְשֶׁיַּעֲבוֹר,וכשיעבור
הַשֶּׁטֶף,השטף
שֶׁהִשְׁקָה,שהשקה
שֶׁאֵרַע,שאירע
דְּעָבֵיד,דעביד
לְטָב,לטב
עָבֵיד,עביד
יָלְדָה,ילדה
זָכָר,זכר
תְּבָרֵךְ,תברך
מֵתָה,מתה
בְּלִדְתָּה,בלדתה
שֶׁהֱחֱיָנוּ,שהחינו
לֵיכָּא,ליכא
הֲטָבָה,הטבה
לְאַחֲרִינֵי,לאחריני
שֶׁיְלָדַתּוּ,שילדתו
מְבָרֶכֶת,מברכת
קְרוֹבָיו,קרוביו
דַיַּן,דין
וּמַלְכוּת,ומלכות
לִירַשׁ,לירש
שֶׁהֱחִיָּנוּ,שהחינו
לַחֲלוֹק,לחלוק
בּירֻשָׁה,בירשה
קָנָה,קנה
מַלְבּוּשִׁים,מלבושים
לְאַפּוּקֵי,לאפוקי
מְכָרָן,מכרן
וּקְנָאָן,וקנאן
הַקִּנְיָן,הקנין
שִׂמְחַת,שמחת
בִּקְנִיָּתָן,בקניתן
וּכְשֶׁיִּלְבַּשׁ,וכשילבש
הַמַלְבּוּשׁ,המלבוש
מַלְבִּישׁ,מלביש
עֲרֻמִּים,ערמים
כְּשֶׁלּוֹבְשׁוֹ,כשלובשו
לְבָשׁוֹ,לבשו
דְּהַקּוֹנֶה,דהקונה
כּוֹבַע,כובע
כְּשֶׁמְּשִׂימוֹ,כשמשימו
עוֹטֵר,עוטר
בְּתִפְאָרָה,בתפארה
וּבָאֵזוֹר,ובאזור
אוֹזֵר,אוזר
בִּגְבוּרָה,בגבורה
לְלָבְשָׁן,ללבשן
לְפָטְרָן,לפטרן
בָּעִטּוּף,בעטוף
בַּצִיצִית,בציצית
שֶׁיִשְׁתַּמְּשׁוּ,שישתמשו
לְהַנּוֹתֵן,להנותן
שֶׁזִּכָּהוּ,שזכהו
מְקַבֵּל,מקבל
דְּמִצְוֹת,דמצות
נִתְּנוּ,נתנו
וְאַנְפְּלָאוֹת,ואנפלאות
שֶֹשָּׂמֵחַ,ששמח
וְעָשִׁיר,ועשיר
לְבֵינוֹנִי,לבינוני
לִשְׂמֹחַ,לשמוח
לְעָשְׁרוֹ,לעשרו
תְּבַלֶּה,תבלה
וּתְחַדֵּשׁ,ותחדש
מִבְּהֵמוֹת,מבהמות
וְחַיּוֹת,וחיות
טְמֵאוֹת,טמאות
הָעוֹרוֹת,העורות
תְּפוּרִים,תפורים
יְחַדֵּשׁ,יחדש
לְהָמִית,להמית
וְרַחֲמָיו,ורחמיו
מִתְחַדֵֹּש,מתחדש
הַפֶּרִי,הפרי
דּוֹמִים,דומים
דֻבְדְּבָנִים,דבדבנים
מְתוּקִים,מתוקים
קירשן,קירשן
וְדֻבְדְּבָנִים,ודבדבנים
וויינקסל,וויינקסל
חֲלוּקִין,חלוקין
בַּשֵּׁמוֹת,בשמות
תְּאֵנִים,תאנים
לְבָנוֹת,לבנות
שְׁחוֹרוֹת,שחורות
שֶׁהֱחִיָּנו,שהחינו
כְּשֶׁנִּזְדַּמֵּן,כשנזדמן
שְׂמָחוֹת,שמחות
ֹשֶהֶחֱיָנוּ,שהחינו
הֶחָדָשׁ,החדש
מִבַּעֲנָבִים,מבענבים
שֶׁהֱחֱיָּנוּ,שהחינו
כְּשֶׁשּׁוֹתֶה,כששותה
תִּירוֹשׁ,תירוש
שׁוֹתֵהוּ,שותהו
מִשּׁום,משום
לְיָשָׁן,לישן
הַבֹּסֶר,הבסר
כְּשֶׁהִבְשִׁילוּ,כשהבשילו
הָאֶשְׁכּוֹלוֹת,האשכולות
גָּמְרוֹ,גמרו
לְפָתוֹת,לפתות
מִתְקַיְמִים,מתקימים
שֶׁמַּטְּמִינִין,שמטמינין
וּבָחוֹל,ובחול
מְצוּיִין,מצויין
דְּמִן,דמן
וְהַנְּשָׁמָה,והנשמה
נִצְחִית,נצחית
עָתִיד,עתיד
וְחֶשְׁבּוֹן,וחשבון
שֶּׁרָאֲתָה,שראתה
אָכָל,אכל
ר',ר'
אֲלְעָזָר,אלעזר
מְצַמְצֵם,מצמצם
פְּרִיטִי,פריטי
בַּשָּׁנָה,בשנה
ֹשֶאַחַר,שאחר
וְשָֹמֵחַ,ושמח
בִּרְאִיָּתוֹ,בראיתו
מְחַיֵּה,מחיה
שֶׁנִּשְׁכַּח,שנשכח
שֶׁהַמֵּת,שהמת
נִשְׁכַּח,נשכח
נִשְׁכַּחְתִּי,נשכחתי
כְּמֵת,כמת
מִלֵּב,מלב
הָיִיתִי,הייתי
כִּכְלִי,ככלי
אוֹבֵד,אובד
שֶׁאִבֵּד,שאבד
מְצָאוֹ,מצאו
מִתְיָאֵשׁ,מתיאש
נִשְׁכָּח,נשכח
מִשְּׁלוֹמוֹ,משלומו
זְכָרִים,זכרים
לִנְקֵבוֹת,לנקבות
אֲחוֹתוֹ,אחותו
אָבִיהָ,אביה
אָחִיהָ,אחיה
בְּנָהּ,בנה
מִכְתָּבִים,מכתבים
שֶׁהֵרִיצוּ,שהריצו
אוֹהֲבִים,אוהבים
רְאִיָּתוֹ,ראיתו
הִתְרָאוּ,התראו
הָאַהֲבָה,האהבה
"רכ""ה","רכ""ה"
"מ""ט","מ""ט"
ס,ס
אִילָנֵי,אילני
פּרַח,פרח
חִסֵּר,חסר
וּבָרָא,וברא
בְּרִיּוֹת,בריות
וְאִילָנוֹת,ואילנות
אֵחֵר,אחר
שֶׁגָּדְלוּ,שגדלו
בַּפַּעַם,בפעם
הַפְּרָחִים,הפרחים
הַזִּיקִים,הזיקים
כּוֹכָב,כוכב
הַיּוֹרֶה,היורה
כַּחֵץ,כחץ
בְּאֹרֶךְ,בארך
אוֹרוֹ,אורו
כְּשֵׁבֶט,כשבט
הַכּוֹכָב,הכוכב
זָנָב,זנב
וְשֵׁבֶט,ושבט
אוֹרָה,אורה
רְעִידַת,רעידת
שֶׁנָּשְׁבוּ,שנשבו
בְּזַעַף,בזעף
הַבְּרָקִים,הברקים
רָאָהוּ,ראהו
הָרַעַם,הרעם
הַבָּרָק,הברק
שֶׁכֹּחוֹ,שכחו
וּגְבוּרָתוֹ,וגבורתו
עוֹשֵֹה,עושה
מַעֲשֵֹה,מעשה
לְהַבָּרָק,להברק
נִשְׁמַע,נשמע
נִתְפַּזְּרוּ,נתפזרו
הֶעָבִים,העבים
וְהַשָּׁמַיִם,והשמים
נִזְדַּכְּכוּ,נזדככו
בָּרָק,ברק
לְבָרָק,לברק
לְרַעַם,לרעם
וְהַבְּרָקִים,והברקים
שֶׁנִּרְאִים,שנראים
כִּבְרָקִים,כברקים
זוֹכֵר,זוכר
וְנֶאֱמָן,ונאמן
בִּבְרִיתוֹ,בבריתו
בְּמַאֲמָרוֹ,במאמרו
לְהִסְתַּכֵּל,להסתכל
בַּקֶּשֶׁת,בקשת
"רכ""ט","רכ""ט"
הַיַּמִּים,הימים
הֶהָרִים,ההרים
הַגְּבוֹהִים,הגבוהים
הַמְפֻרְסָמִים,המפרסמים
גָּבְהָם,גבהם
בִּתְקוּפָתָהּ,בתקופתה
מִשְּׁמֹנֶה,משמנה
וְעֶשְׂרִים,ועשרים
שֶׁתְּקוּפַת,שתקופת
רְבִיעִי,רביעי
כְּשֶׁהִיא,כשהיא
בְרֵאשִׁית,בראשית
הַלְלוּיָה,הללויה
הַלְּלוּ,הללו
אָדוֹן,אדון
מְסַפְּרִים,מספרים
לְשַׁבֵּחַ,לשבח
וְקַדִּישׁ,וקדיש
בְּהַנֵּץ,בהנץ
דִּזְרִיזִין,דזריזין
מַקְדִּימִין,מקדימין
לְמִצְוֹת,למצות
בַּאֲסֵפַת,באספת
דִּבְרָב,דברב
לְהַכְרִיז,להכריז
יֵדְעוּ,ידעו
לְהִתְאַסֵּף,להתאסף
יִתְאַחֲרוּ,יתאחרו
זְרִיחַת,זריחת
זְרִיזִין,זריזין
דָּחֵי,דחי
בְּרָב,ברב
ֹשֶל,של
עֲנָנִים,עננים
הַמְכַסִּים,המכסים
לַחֲצוֹת,לחצות
תִּתְגַּלֶּה,תתגלה
נִתְגַלְתָה,נתגלתה
"תרכ""ט","תרכ""ט"
וְתִהְיֶה,ותהיה
בִּשְׁנַת,בשנת
"תרנ""ז","תרנ""ז"
"תרפ""ה","תרפ""ה"
"תשי""ג","תשי""ג"
"תשמ""א","תשמ""א"
שֶנִזְכֶּה,שנזכה
נֵס,נס
הַטֶּבַע,הטבע
הַנֵּס,הנס
"ס""א","ס""א"
לְאָבִי,לאבי
לְאָבִינוּ,לאבינו
לַאֲבוֹתַי,לאבותי
לַאֲבוֹתֵינו,לאבותינו
בְּהַגִּיעַ,בהגיע
שֶנַּעֲשָׂה,שנעשה
וְיִכְלוֹל,ויכלול
"רי""ח","רי""ח"
שֶׁחָלַק,שחלק
מֵחָכְמָתוֹ,מחכמתו
שֶׁיִשְׂרָאֵל,שישראל
אֱלֹהּ,אלה
וּדְבֵקִים,ודבקים
וְהָרוֹאֶה,והרואה
בְּחָכְמַת,בחכמת
מֵאֻמּוֹת,מאמות
מִמַּלְכֵי,ממלכי
אֻמּוֹת,אומות
מִכְּבוֹדוֹ,מכבודו
בִּכְבוֹדוֹ,בכבודו
וְיוֹדֵע,ויודע
בְּבֵרוּר,בבירור
שֶׁהַמֶּלֶךְ,שהמלך
יְבַטֵּל,יבטל
מִלִּמּוּדוֹ,מלימודו
לִרְאֹוֹתוֹ,לראותו
בְּחַיִל,בחיל
וּבְכָבוֹד,ובכבוד
קִבְרֵי,קברי
עוֹבְדֵי,עובדי
כוֹכָבִים,כוכבים
בּוֹשָׁה,בושה
אִמְּכֶם,אמכם
חָפְרָה,חפרה
יוֹלַדְתָּכֶם,יולדתכם
אַחֲרִית,אחרית
מִדְבַּר,מדבר
צִיָּה,ציה
וַעֲרָבָה,וערבה
ירמיהו,ירמיהו
הָרְאִיָּה,הראיה
הַנִּזְכָּרוֹת,הנזכרות
וְרָאָה,וראה
רְאִיָּה,ראיה
לִרְאִיָּה,לראיה
הַזֹּאת,הזאת
וּקְבָרִים,וקברים
"רכ""ד","רכ""ד"
כּושִׁי,כושי
וְגֵחוֹר,וגחור
וְהַלַּוְקָן,והלוקן
וְהַקִּפֵּחַ,והקפח
וְדַק,ודק
וְהַנַּנָּס,והננס
וְהַדַּרְקוֹנָה,והדרקונה
יַבָּלוֹת,יבלות
וּפְתוּי,ופתוי
בָּזוֹ,בזו
הַפִּיל,הפיל
הַקּוֹף,הקוף
מְשַׁנֶּה,משנה
שֶׁהַשִּׁנּוּי,שהשנוי
הַחִגֵּר,החגר
הַקִּטֵּעַ,הקטע
שֶׁנִּקְטְעוּ,שנקטעו
הַסּוּמָא,הסומא
וּמֻכֵּה,ומכה
שְׁחִין,שחין
וּבָהֳקָן,ובהקן
שֶׁמְנֻמָּר,שמנמר
בִּנְקֻדּוֹת,בנקודות
מִמְּעֵי,ממעי
אִמָּם,אמם
מְצַעֵר,מצער
וּבְרִיּוֹת,ובריות
נָאוֹת,נאות
בִּרְאִיָּה,בראיה
שֶׁכָּכָה,שככה
נָאִים,נאים
סא,סא
לְהוֹדוֹת,להודות
יוֹרְדֵי,יורדי
הַיָּם,הים
כְּשֶׁיַּגִּיעוּ,כשיגיעו
חֶפְצָם,חפצם
הוֹלְכֵי,הולכי
מִדְבָּרִיּוֹת,מדבריות
שֶׁמֻּחְזָק,שמחזק
בְּסַכָּנָה,בסכנה
וְנִצֹּל,ונצל
הֵימֶנָּה,הימנה
כֹּתֶל,כתל
נְגָחוֹ,נגחו
שׁוֹר,שור
שֶׁבָּאוּ,שבאו
לִסְטִים,לסטים
וְשׁוֹדְדֵי,ושודדי
וְנִצַּל,ונצל
חָלָל,חלל
מוּטָל,מוטל
בַּמִּטָּה,במטה
הַחֹלִי,החולי
וְנִתְרַפֵּא,ונתרפא
בָּרְיוֹ,בריו
שֶהָיָה,שהיה
חָבוּשׁ,חבוש
עִסְקֵי,עסקי
וְסִימָנְךָ,וסימנך
"הַחַיִּי""ם","החיי""ם"
יוֹדוּךָ,יודוך
סֶלָה,סלה
יִסּוּרִים,יסורים
יָם,ים
מִדְבָּר,מדבר
הַגּוֹמֵל,הגומל
לַחַיָּבִים,לחיבים
שֶׁגְּמָלַנִי,שגמלני
וְהַשּׁוֹמְעִים,והשומעים
שֶׁגּמָלְךָ,שגמלך
יִגְמָלְךָ,יגמלך
שֶׁעוֹסְקִים,שעוסקים
בַּהֲלָכוֹת,בהלכות
וִירוֹמְמוּהוּ,וירוממוהו
בִּקְהַל,בקהל
וּבְמוֹשַׁב,ובמושב
זְקֵנִים,זקנים
יְהַלְלוּהוּ,יהללוהו
נִמְצָאִים,נמצאים
כְשֶׁעוֹלֶה,כשעולה
לְאַחֲרָה,לאחרה
נִצַּל,נצל
"רי""ט","רי""ט"
וִיחַלֵּק,ויחלק
לְלוֹמְדֵי,ללומדי
הִקְרַבְתִּי,הקרבתי
תוֹדָה,תודה
סֵדֶר,סדר
יִתְבּוֹדֵד,יתבודד
וְלִשְֹמוֹחַ,ולשמוח
וּלְסַפֵּר,ולספר
לְהַקִּיז,להקיז
מִלְּפָנֶיךָ,מלפניך
רוֹפֵא,רופא
חִנָּם,חינם
שֶׁהִקִּיז,שהקיז
הַמִּתְעַטֵּשׁ,המתעטש
חַבֵרוֹ,חברו
אֲסוּתָא,אסותא
לִישׁוּעָתְךָ,לישועתך
קִוִּיתִי,קויתי
דְּהַמִּתְפַּלֵּל,דהמתפלל
נַעֲנֶה,נענה
שֶּׁעָבַר,שעבר
צְוָחָה,צוחה
אַרְבָּעִים,ארבעים
מֵעִבּוּרָהּ,מעיבורה
שֶׁתֵּלֵד,שתלד
אִשְׁתִּי,אשתי
שָׁוְא,שוא
מוֹעִילָה,מועילה
הַוָּלָד,הוולד
זֶרַע,זרע
קַיָמָא,קיימא
לַשָּׁמַיִם,לשמים
לָמֹד,למד
גָּרְנוֹ,גרנו
אֱלֹהַי,אלהי
שֶׁתִּשְׁלַח,שתשלח
בַּכְּרִי,בכרי
מָדַד,מדד
תְּפִלַת,תפילת
מְצוּיָה,מצויה
הַנֶּעְלָם,הנעלם
"ר""ל","ר""ל"
פְּטָרַנִי,פטרני
מֵעָנְשׁוֹ,מענשו
עי',עי'
הָאַרְבַּע,הארבע
הַנַּעַר,הנער
דּוֹרֵשׁ,דורש
עֲצִירַת,עצירת
גְּשָׁמִים,גשמים
בִּמְדִינוֹתֵינוּ,במדינותינו
שֶׁהַגְּשָׁמִים,שהגשמים
תְּדִירִים,תדירים
נֶעְצָרִין,נעצרין
שֶׁנֶּעְצרוּ,שנעצרו
כְּשֶׁיָּרְדוּ,כשירדו
יָרְדוּ,ירדו
וְרַבּוּ,ורבו
שֶׁמַּעֲלִים,שמעלים
אֲבַעְבּוּעוֹת,אבעבועות
הַמָּטָר,המטר
וְהוֹלְכִין,והולכין
לִקְרַאת,לקראת
שָׂדֶה,שדה
וְטִפָּה,וטפה
שֶׁהוֹרַדְתָּ,שהורדת
וְאִלּוּ,ואלו
פִּינוּ,פינו
שִׁירָה,שירה
כַּיָּם,כים
נִשְׁמַת,נשמת
וְיַקְדִּישׁוּ,ויקדישו
וְיַמְלִיכוּ,וימליכו
שִׁמְךָ,שמך
מַלְכֵּנוּ,מלכנו
הַהוֹדָאוֹת,ההודאות
וְתִשְׁבָּחוֹת,ותשבחות
שֻׁתָּף,שתף
וּבָנִים,ובנים
שֶׁיּוֹרְדִים,שיורדים
הקודם,הקודם
הבא,הבא
משא,משא
ומתן,ומתן
לְהוֹנוֹת,להונות
וכֹל,וכל
הַמְאַנֶּה,המאנה
ֹשֶהַמּוֹכֵר,שהמוכר
מְאַנֶּה,מאנה
ֹשֶהַלּוֹקֵחַ,שהלוקח
הַמּוֹכֵר,המוכר
ֹשֶנֶּאֱמַר,שנאמר
תִמְכְּרוּ,תמכרו
מִמְכָּר,ממכר
לַעֲמִיתֶָך,לעמיתך
קָנֹה,קנה
מִיַד,מיד
תּוֹנוּ,תונו
אִיֹש,איש
הַֹשְּאֵלָה,השאלה
ֶֹשֹשּוֹאֲלִין,ששואלין
ֹשֶמַּכְנִיסִין,שמכניסין
לַדִּין,לדין
נָשָאתָ,נשאת
וְָנתַתָּ,ונתת
בֱֶּאמוּנָה,באמונה
כְֹּשֵם,כשם
ֹשֶיֵש,שיש
אוֹנָאָה,אונאה
בְּמַשָֹּא,במשא
בִּשְֹכִירוּת,בשכירות
וּבְקַבְּלָנוּת,ובקבלנות
וּבְחִילּוּף,ובחילוף
מַטְבֵּעַ,מטבע
הַנּוֹשֵֹא,הנושא
ְונוֹתֵן,ונותן
בֶּאֱמוּנָה,באמונה
חוֹשֵש,חושש
לְאוֹנָאָה,לאונאה
