Chaser,Maleh
בָּרְאִיָּה,בראייה
נְטִיַּת,נטיית
וְדָרוֹם,ודרום
שֶׁפּוֹגַעַת,שפוגעת
בַּעֲגֻלַּת,בעגולת
מַזָּלוֹת,מזלות
וּמֵרֹאשׁ,ומראש
וּלְהִתְרַחַק,ולהתרחק
הַצָּפוֹן,הצפון
לְהִתְקָרַב,להתקרב
לַקַּו,לקו
כְּשֶׁתִּהְיֶה,כשתהיה
וְתִזְרַח,ותזרח
וְתִשְׁקַע,ותשקע
מִמַּעֲלוֹת,ממעלות
לִנְטִיָּתָהּ,לנטייתה
וְחֵצִי,וחצי
הַשֵּׁעוּרִים,השיעורים
נְטִיָּתָם,נטייתם
בַּמִּנְיָן,במניין
מְנָתָם,מנתם
הַנְּטִיּוֹת,הנטייות
וּבַיָּרֵחַ,ובירח
שֶׁעִם,שעם
שֶׁבְּיָדָךְ,שבידך
צְפוֹן,צפון
דְּרוֹם,דרום
וּלְאֵיזוֹ,ולאיזו
וּנְטִיַּת,ונטיית
צְפוֹנִיִּים,צפוניים
דְּרוֹמִיִּים,דרומיים
הָרַב,הרב
שֶׁמַּעֲלַת,שמעלת
נְטִיָּתָהּ,נטייתה
לְאֵיזוֹ,לאיזו
מֶרְחָקוֹ,מרחקו
מִזְרַח,מזרח
מַעְרַב,מערב
צְפוֹנוֹ,צפונו
דְּרוֹמוֹ,דרומו
וּמֵחֲקִירַת,ומחקירת
מִקֶּשֶׁת,מקשת
וּבַחֲקִירַת,ובחקירת
לַמְּבִינִים,למבינים
דֶרֶךְ,דרך
יְשׁוֹטְטוּ,ישוטטו
בִּסְפָרִים,בספרים
וּקְרָאוּ,וקראו
מֵהֵנָּה,מהנה
"נֶעְדָּרָה""","נעדרה"""
לִזְעֹק,לזעוק
וּלְהָרִיעַ,ולהריע
הַצַּר,הצר
הַצֹּרֵר,הצורר
וַהֲרֵעֹתֶם,והרעותם
וְאַרְבֶּה,וארבה
זַעֲקוּ,זעקו
וְהָרִיעוּ,והריעו
וְיִזְעֲקוּ,ויזעקו
וְיָרִיעוּ,ויריעו
הֵרַע,הרע
"""עֲוֺנוֹתֵיכֶם","""עוונותיכם"
הִטּוּ,הטו
"אֵלֶּה""","אלה"""
הַצָּרָה,הצרה
מֵעֲלֵיהֶם,מעליהם
יִזְעֲקוּ,יזעקו
יָרִיעוּ,יריעו
מִמִּנְהַג,ממנהג
וְצָרָה,וצרה
נִקְרֹא,נקרוא
נִקְרֵית,נקרית
אַכְזָרִיּוּת,אכזרייות
וְגוֹרֶמֶת,וגורמת
וְצָרוֹת,וצרות
"""וַהֲלַכְתֶּם","""והלכתם"
בְּקֶרִי,בקרי
וְהָלַכְתִּי,והלכתי
בַּחֲמַת,בחמת
"קֶרִי""","קרי"""
כְּשֶׁאָבִיא,כשאביא
שֶׁתָּשׁוּבוּ,שתשובו
תֹּאמְרוּ,תאמרו
אוֹסִיף,אוסיף
שֶׁיְּרֻחֲמוּ,שירוחמו
בִּתְפִלּוֹת,בתפילות
וּבְשׁוֹפָר,ובשופר
מַאֲרִיכוֹת,מאריכות
וַחֲמִישִׁי,וחמישי
זוֹעֲקִים,זועקים
וְזוֹעֲקִין,וזועקין
תָּקְעוּ,תקעו
וּלְהַצִּילָן,ולהצילן
בַּתַּעְנִית,בתענית
עֻבְרוֹת,עוברות
מְנִיקוֹת,מניקות
מִתַּעְנִית,מתענית
שֶׁצִּבּוּר,שציבור
צָרָתָן,צרתן
צָרָתוֹ,צרתו
תּוֹעֶה,תועה
יִתְעַנֶּה,יתענה
בְּמוֹעֲדוֹת,במועדות
מְקַבְּלָהּ,מקבלה
כְּשֶׁיִּתְפַּלַּל,כשיתפלל
וְלַיְלָה,ולילה
תַּעְנִיתוֹ,תעניתו
מִבְּעוֹדוֹ,מבעודו
וְהִתְעַנָּה,והתענה
וְלַלַּיְלָה,וללילה
שֶׁלָּן,שלן
בְּתַעְנִיתוֹ,בתעניתו
וְהִשְׁכִּים,והשכים
וִיחַפַּשׂ,ויחפש
וּמִתְעַנֶּה,ומתענה
וְהַמִּתְעַנֶּה,והמתענה
וּמִתְעַסֵּק,ומתעסק
בַּשָּׁעוֹת,בשעות
חֲלוֹמוֹ,חלומו
עִדּוּנִין,עידונין
יִבְלַע,יבלע
וּפוֹלֵט,ופולט
יַשְׁלִימוּ,ישלימו
וּמִתְכַּנְּסִין,ומתכנסין
שְׂבֵעָה,שבעה
וְכָרֵס,וכרס
תַּעְנִיתָן,תעניתן
וּבָטַל,ובטל
וּבוֹדְקִים,ובודקים
הַמִּכְשׁוֹלוֹת,המכשולות
וּמַזְהִירִין,ומזהירין
חָמָס,חמס
וַעֲבֵרוֹת,ועבירות
וּמַפְרִישִׁין,ומפרישין
וּמַשְׁפִּילִין,ומשפילין
וּמֵחֲצִי,ומחצי
וְלָעֶרֶב,ולערב
"""מוּסַר","""מוסר"
תִּמְאָס,תמאס
תָּקֹץ,תקוץ
"בְּתוֹכַחְתּוֹ""","בתוכחתו"""
בְּתוֹכֵחוֹת,בתוכחות
וּמִתְוַדִּים,ומתוודים
כּוֹחָם,כוחם
הֲצָרַת,הצרת
שׂוֹנְאֵי,שונאי
הָאַרְבֶּה,הארבה
הֶחָסִיל,החסיל
הַשִּׁדָּפוֹן,השידפון
הַיֵּרָקוֹן,היירקון
הֶחֳלָיִים,החוליים
הַמְּזוֹנוֹת,המזונות
מִתְעַנָּה,מתענה
וּמַתְרַעַת,ומתרעת
סְבִיבוֹתֶיהָ,סביבותיה
מִתְעַנּוֹת,מתענות
מַתְרִיעוֹת,מתריעות
מִצָּרַת,מצרת
שֶׁצּוֹעֲקִין,שצועקין
הֶעָרִים,הערים
שֶׁסְּבִיבוֹתֵיהֶם,שסביבותיהם
לְהִתְקַבַּץ,להתקבץ
לְעֶזְרָתָן,לעזרתן
וּמִתְעַנִּין,ומתענין
"""וְחֶרֶב","""וחרב"
רַגְלִי,רגלי
וּשְׁיָרוֹת,ושיירות
אֲחֶרֶת,אחרת
רְחוֹקוֹת,רחוקות
מְשֻׁלַּחַת,משולחת
נִרְאֲתָה,נראתה
בָרְחָה,ברחה
מִפְּנֵיהֶם,מפניהם
לַאֲגַם,לאגם
וְרָאֲתָה,וראתה
וְרָדְפָה,ורדפה
רָדְפָה,רדפה
בַּאֲגַם,באגם
טָרְפָה,טרפה
וְאָכְלָה,ואכלה
אָכְלָה,אכלה
בָּאֲגַם,באגם
הָרֵעָבוֹן,הרעבון
הַבְּנוּיִים,הבנויים
בַּמִּדְבָּרוֹת,במדברות
וּבָאֲרָצוֹת,ובארצות
הַנְּשַׁמּוֹת,הנשמות
וְנָטְלָה,ונטלה
מֵעֲרִיסָה,מעריסה
שֶׁסִּכְּנוּ,שסיכנו
בְּעַצְמָם,בעצמם
שֶׁשֻּׁלְּחוּ,ששולחו
וְהִזִּיקוּ,והזיקו
שִׁלּוּחַ,שילוח
צְרָעִין,צרעין
הַגּוֹבַאי,הגובאי
הֶחָגָב,החגב
בַּתְּבוּאָה,בתבואה
שֶׁרָבְתָה,שרבתה
הָרַעַשׁ,הרעש
מַפִּילִין,מפילין
אַסְכָּרָה,אסכרה
חַרְחוּר,חרחור
צָרַת,צרת
וְגוֹזְרִין,וגוזרין
חִכּוּךְ,חיכוך
כִּשְׁחִין,כשחין
פּוֹרֵחַ,פורח
פָּשַׁט,פשט
צוֹעֲקִים,צועקים
שֶׁהוּזְלוּ,שהוזלו
בְּבָבֶל,בבבל
וְהַמַּתָּן,והמתן
שֶׁיִּצְטָרַךְ,שיצטרך
שֶׁרַבּוּ,שרבו
שֶׁיָּצֵרוּ,שיצירו
שֶׁהַבָּתִּים,שהבתים
קִבְרֵיהֶן,קבריהן
מִתְפַלְּלִין,מתפללין
וּבָתֵּיהֶם,ובתיהם
שֶׁצָּמְחָה,שצמחה
הַצְּמָחִים,הצמחים
פְּרִיחַת,פריחת
לְאִילָנוֹת,לאילנות
זְמַנָּם,זמנם
הַבּוֹרוֹת,הבורות
וְהַשִּׁיחִין,והשיחין
וְהַמְּעָרוֹת,והמערות
גֶּשֶּׁם,גשם
לַבּוֹרוֹת,לבורות
גֶּשֶׁם,גשם
לְגֶשֶׁם,לגשם
וּמִתְעַנִּים,ומתענים
נִכְנָסִים,נכנסים
נֶעְנוּ,נענו
בְּצוֹם,בצום
הָעוֹסְקִין,העוסקין
בִּרְחִיצַת,ברחיצת
הַמֶּרְחֲצָאוֹת,המרחצאות
בְּתַשְׁמִישׁ,בתשמיש
וּבִנְעִילַת,ובנעילת
וּמִתְפַלְּלִין,ומתפללין
וּמְנִיקוֹת,ומניקות
מְעַנְּגִין,מענגין
בְּפִנּוּקִין,בפינוקין
קִיּוּם,קיום
וּבְשֶׁבַע,ובשבע
וִיתֵרוֹת,ויתרות
בִּרְחוֹב,ברחוב
וּמוֹרִידִין,ומורידין
מִדַּרְכָּם,מדרכם
וּפוֹתְחִין,ופותחין
לֶחָנוּת,לחנות
וּבִנְטִיעָה,ובנטיעה
וַאֲהָלִים,ואהלים
וּמְמַעֲטִין,וממעטין
בְּאֵרוּסִין,באירוסין
פִּרְיָה,פרייה
וְרִבְיָה,ורבייה
שֶׁקִּיַּם,שקיים
בִּשְׁאֵלַת,בשאלת
יִשְׁאֲלוּ,ישאלו
כִּנְזוּפִין,כנזופין
וְכִמְנֻדִּין,וכמנודין
וּכְשֶׁמִּתְעַנִּין,וכשמתענין
וּבִרְחִיצָה,וברחיצה
וְתַשְׁמִישׁ,ותשמיש
וּנְעִילַת,ונעילת
וּמַפְסִיקִין,ומפסיקין
וּלְפוּרִים,ולפורים
כְּשֶׁתַּגִּיעַ,כשתגיע
שֶׁעוֹנַת,שעונת
וְשׁוֹהִין,ושוהין
וְדִינָהּ,ודינה
וּבִגְלַל,ובגלל
וּבְאוֹתָן,ובאותן
לִרְחוֹבָהּ,לרחובה
וּמִתְכַּסִּים,ומתכסים
בְּשַׂקִּים,בשקים
מֻקְלֶה,מוקלה
הַבְּכִיָּה,הבכייה
וּלְהַכְנִיעַ,ולהכניע
שֶׁיִּכָּלְמוּ,שייכלמו
וְיָשׁוּבוּ,וישובו
אַחֵינוּ,אחינו
בְּאַנְשֵׁי,באנשי
שַׂקָּם,שקם
תַּעְנִיתָם,תעניתם
"מַעֲשֵׂיהֶם""","מעשיהם"""
וּבַקַּבָּלָה,ובקבלה
"""וְקִרְעוּ","""וקרעו"
"בִּגְדֵיכֶם""","בגדיכם"""
שֶׁיַּכְנִיעַ,שיכניע
הַכִּבּוּשִׁין,הכיבושין
וּבַכְּתוּבִים,ובכתובים
וּמִטַּפֵּל,ומיטפל
יְגִיעָה,יגיעה
וּבִבְנֵי,ובבני
וְהַנִּלְוִים,והנלווים
רֵיקָן,ריקן
בְּיַלְדּוּתוֹ,בילדותו
וּמְרֻצֶּה,ומרוצה
נְעִימָה,נעימה
וְקוֹלוֹ,וקולו
מְפֹאָר,מפואר
בַּצָּרָתָה,בצרתה
"""אֶשָּׂא","""אשא"
"""מִמַּעֲמַקִּים","""ממעמקים"
קְרָאתִיךָ,קראתיך
"""תְּפִלָּה","""תפילה"
"יַעֲטֹף""","יעטוף"""
בְּעָנְיֵנוּ,בעוניינו
שֶׁעָנָה,שענה
צַעֲקַתְכֶם,צעקתכם
וּפְסוּקִים,ופסוקים
וּמִכִּתְבֵי,ומכתבי
בַּחֲתִימוֹת,בחתימות
בְּגִלְגָּל,בגלגל
בַּמִּצְפָּה,במצפה
הַדָּגָה,הדגה
וּכְשֶׁמַּגִּיעַ,וכשמגיע
וְחַזָּן,וחזן
לַתּוֹקְעִים,לתוקעים
תִּקְעוּ,תקעו
שֶׁמִּתְפַלְּלִין,שמתפללין
וּבוֹכִין,ובוכין
תָשׁוּבוּ,תשובו
מִתַּעְנִיּוֹת,מתענייות
וְיִפְסְקוּ,ויפסקו
בְּעֹמֶק,בעומק
וּבַבֵּינוֹנִית,ובבינונית
וּבָעֲבוּדָה,ובעבודה
בְּעָמְקָהּ,בעומקה
לְעוֹרֵר,לעורר
וְלִפְתֹחַ,ולפתוח
לְמַעֲשֵׂינוּ,למעשינו
כְּמַעֲשֵׂינוּ,כמעשינו
שֶׁבְּזִכְרוֹן,שבזכרון
נָשׁוּב,נשוב
לְהֵיטִיב,להיטיב
עֲוֺנָם,עוונם
עֲוֺן,עוון
"אֲבֹתָם""","אבותם"""
גְּדַלְיָה,גדליה
אֲחִיקָם,אחיקם
וְנִכְבָּת,ונכבת
הַנִּשְׁאֲרָה,הנשארה
וְסִבַּב,וסיבב
לְהָתֵם,להתם
וַעֲשִׂירִי,ועשירי
בְּטֵבֵת,בטבת
סָמַךְ,סמך
וְהֵבִיאָהּ,והביאה
בְּמָצוֹר,במצור
וּבְמָצוֹק,ובמצוק
אֵרְעוּ,אירעו
נִשְׁתַּבְּרוּ,נשתברו
וּבֻטַּל,ובטל
וְהֻבְקְעָה,והובקעה
בְּחָרְבָּן,בחורבן
וְשָׂרַף,ושרף
אֲפוּסְטְמוֹס,אפוסטמוס
בַּהֵיכָל,בהיכל
וְחָרַב,וחרב
וְנִלְכְּדָה,ונלכדה
תּוֹר,תור
וְדִמּוּ,ודימו
וּגְדוֹלֵי,וגדולי
וְנֶהְרְגוּ,ונהרגו
הַמּוּכָן,המוכן
לְפֻרְעָנוּת,לפורענות
טוּרְנוּסְרוּפוֹס,טורנוסרופוס
מִמַּלְכֵי,ממלכי
סְבִיבָיו,סביביו
"""צִיּוֹן","""ציון"
"תֵחָרֵשׁ""","תיחרש"""
הַצּוֹמוֹת,הצומות
"""צוֹם","""צום"
וְצוֹם,וצום
"הָעֲשִׂירִי""","העשירי"""
לְתַעְנִית,לתענית
שֶׁנִּתְעַנּוּ,שנתענו
"וְזַעֲקָתָם""","וזעקתם"""
אסתר,אסתר
"בְּ""וַיְחַל","ב""ויחל"
וּבְכֻלָּן,ובכולן
מִשֶּׁיִּכָּנֵס,משייכנס
בַּשִּׂמְחָה,בשמחה
וְלִלְבֹּשׁ,וללבוש
מְגֹהָץ,מגוהץ
וּלְהַנִּיחַ,ולהניח
לְמֶרְחֵץ,למרחץ
כְּיוֹמוֹ,כיומו
הַמַּפְסִיק,המפסיק
סָעַד,סעד
כִּסְעוֹדַת,כסעודת
מְחַסֵּר,מחסר
לִסְבֹּל,לסבול
וְשׁוֹרָהּ,ושורה
לְכִירַיִם,לכיריים
בִּדְאָגָה,בדאגה
וּבְשִׁמָּמוֹן,ובשיממון
וּבְכִיָּה,ובכייה
לַחֲכָמִים,לחכמים
וּמִיָּמֵינוּ,ומימינו
אָכַלְנוּ,אכלנו
וּמַשְׁלִימוֹת,ומשלימות
לְהוֹשִׁיט,להושיט
וּבְתַשְׁמִישׁ,ובתשמיש
דּוֹוִים,דווים
נֶאֱנָחִים,נאנחים
כַּאֲבֵלִים,כאבילים
מַחְזִירִים,מחזירים
וּבַמִּשְׁנָה,ובמשנה
וּבַהֲלָכוֹת,ובהלכות
וּבַתַּלְמוּד,ובתלמוד
וּבַהַגָּדוֹת,ובהגדות
בְּאִיּוֹב,באיוב
וּבְקִינוֹת,ובקינות
שֶׁבְּיִרְמְיָה,שבירמיה
וְתִינוֹקוֹת,ותינוקות
מְסֻיָּד,מסוייד
וּמְכֻיָּר,ומכוייר
וְסָד,וסד
וּמְשַׁיֵּר,ומשייר
וְהַלּוֹקֵחַ,והלוקח
מְסֻיֶּדֶת,מסויידת
וּמְכֻיֶּרֶת,ומכויירת
לְקַלַּף,לקלף
שֶׁהָעוֹרֵךְ,שהעורך
לְאוֹרְחִים,לאורחים
הַקְּעָרוֹת,הקערות
הָרְאוּיוֹת,הראויות
וּכְשֶׁהָאִשָּׁה,וכשהאישה
תַּכְשִׁיטֵי,תכשיטי
הַכֶּסֶף,הכסף
וְהַזָּהָב,והזהב
מְשַׁיֶּרֶת,משיירת
הַתַּכְשִׁיט,התכשיט
שֶׁנּוֹהֶגֶת,שנוהגת
וּכְשֶׁהֶחָתָן,וכשהחתן
אֶשְׁכָּחֵךְ,אשכחך
יְרוּשָׁלִָם,ירושלים
תִּשְׁכַּח,תשכח
יְמִינִי,ימיני
לְשׁוֹנִי,לשוני
לְחִכִּי,לחיכי
אֶזְכְּרֵכִי,אזכרכי
אַעֲלֶה,אעלה
"שִׂמְחָתִי""","שמחתי"""
זֶמֶר,זמר
מַשְׁמִיעֵי,משמיעי
לְשָׁמְעָן,לשומען
הֶחָרְבָּן,החורבן
"""בַּשִּׁיר","""בשיר"
"יָיִן""","יין"""
עַטְרוֹת,עטרות
הֶחָתָן,החתן
"""הָסִיר","""הסיר"
הַמִּצְנֶפֶת,המצנפת
"הָעֲטָרָה""","העטרה"""
לַכַּלָּה,לכלה
בְּחָרְבָּנָם,בחורבנם
"""עָרֵי","""ערי"
"מִדְבָּר""","מדבר"""
בְּחָרְבָּנָהּ,בחורבנה
קָדְשֵׁנוּ,קודשנו
וְתִפְאַרְתֵּנוּ,ותפארתנו
הַצּוֹפִים,הצופים
פָּגַע,פגע
הַמִּדְבָּר,המדבר
וּמֵעוֹמֵד,ומעומד
שֶׁיְּגַלֶּה,שיגלה
לְשָׁלְלָן,לשוללן
לְמָלְלָן,למוללן
לְלַקְּטָן,ללקטן
וּלְתָפְרָן,ולתופרן
סֻלָּמוֹת,סולמות
וּלְמֹעֲדִים,ולמועדים
וְהַשָּׁלוֹם,והשלום
"אֱהָבוּ""","אהבו"""
וְהַדְּבָרִים,והדברים
בִּקְרִיאָתָהּ,בקריאתה
בַּעֲבוֹדָתָן,בעבודתן
עֲבוֹדָתָן,עבודתן
מְבַטְּלִים,מבטלים
לְמִקְרָא,למקרא
נִדְחִין,נדחין
שֶׁנִּדְחֶה,שנדחה
מִמֵּת,ממת
קוֹבְרִין,קוברין
שֶׁהַפּוֹגֵעַ,שהפוגע
קוֹבְרוֹ,קוברו
הַשׁוֹמֵעַ,השומע
לִקְרִיאַת,לקריאת
הַרָּב,הרב
וְהַדָּן,והדן
דִּינֵנוּ,דיננו
וְהַנּוֹקֵם,והנוקם
נִקְמָתֵנוּ,נקמתנו
וְהַנִּפְרָע,והנפרע
וְהַמְּשַׁלֵּם,והמשלם
הַמּוֹשִׁיעַ,המושיע
"""בִּזְמַנֵּיהֶם""","""בזמניהם"""
זְמַנֵּי,זמני
לַאֲדָר,לאדר
שׁוּשַׁן,שושן
הַבִּירָה,הבירה
הַנֵּס,הנס
"""וְנוֹחַ","""ונוח"
תָּלוּ,תלו
שׁוּשָׁן,שושן
וְיֵחָשְׁבוּ,וייחשבו
כְּרָכִין,כרכין
חֲרֵבִין,חרבין
בְּנֵס,בנס
הַכְּפָרִים,הכפרים
הַכְּנִיסָה,הכניסה
מִשֵּׁנִי,משני
שֶׁמַּקְדִּימִין,שמקדימין
בַּטְלָנִין,בטלנין
כִּכְפָר,ככפר
וְנִתְעַכַּב,ונתעכב
כִּמְקוֹמוֹ,כמקומו
וּכְּרָךְ,וכרך
הַנִּרְאֶה,הנראה
כִּכְּרָךְ,ככרך
וּבְלֵילֵיהֶם,ובליליהם
חוֹזְרִים,חוזרים
בָּקִי,בקי
וְיַעְבִירֶנָּה,ויעבירנה
מַקְדִימִין,מקדימין
כְּרָכִים,כרכים
בִּזְמַנָּם,בזמנם
הָאֲחֲרוֹן,האחרון
הַלּוֹעֵז,הלועז
וּבִכְתָב,ובכתב
כְּתוּבָה,כתובה
יְוָנִית,יוונית
וּשְׁמָעָהּ,ושמעה
הַמַּכִּיר,המכיר
וּקְרָאָהּ,וקראה
אֲרָמִית,ארמית
לַאֲרַמִּי,לארמי
כּוֹתְבָהּ,כותבה
דּוֹרְשָׁהּ,דורשה
מַגִּיהָהּ,מגיהה
בִּקְרִיאָה,בקריאה
שֶׁהַמְּכַוֵּן,שהמכוון
בִּכְתִיבָתָהּ,בכתיבתה
בְּשֶׁמִּתְכַּוֵּן,בשמתכוון
שֶׁמַּעֲתִיק,שמעתיק
קְרָאוּהָ,קראוה
וְהַשּׁוֹמְעִים,והשומעים
קוֹראִין,קוראין
כַּתּוֹרָה,כתורה
מְטֻשְׁטָשׁוֹת,מטושטשות
מְקֹרָעוֹת,מקורעות
הִשְׁמִיט,השמיט
וּקְרָאָן,וקראן
עוֹרוֹתֶיהָ,עורותיה
נִתְפֶּרֶת,נתפרת
בִּקְצֵה,בקצה
בַּקָּצָה,בקצה
וַעֲשֶׂרֶת,ועשרת
נִתְלוּ,נתלו
וּמִנְהַג,ומנהג
וּפוֹשֵׁט,ופושט
וְכוֹרְכָהּ,וכורכה
כַּאֲדָר,כאדר
שֶׁהִקְדִּימוּ,שהקדימו
וְקָרְאוּ,וקראו
לַפּוּרִים,לפורים
וּמִשְׁלוֹחַ,ומשלוח
לָרֵעִים,לריעים
לָאֶבְיוֹנִים,לאביונים
שֶׁקִּדְּמוּ,שקדמו
חִלְּקוּ,חילקו
וְהַשִּׂמְחָה,והשמחה
הִקְדִּימוּ,הקדימו
וּסְעוֹדַת,וסעודת
שֶׁעֲשָׂאָהּ,שעשאה
שֶׁיִּשְׁתַּכַּר,שישתכר
