Chaser, Maleh
פְּסִיקָא,פסיקא
בֵּרָאוֹת,ביראות
עַמּוּדִין,עמודין
הַדְּיוֹפְרָא,הדיופרא
דְּיוֹפְרָא,דיופרא
לַמַּבּוּל,למבול
לִבְראוֹת,לבראות
כְּבִנְיָן,כבניין
וְקָצָר,וקצר
וּקְצָרָה,וקצרה
שׁוֹשְׁבִינוּת,שושבינות
סָגֵי,סגי
דְּזָכָר,דזכר
מִיָּדָהּ,מידה
שֶׁיִּסְתַּכֵּל,שיסתכל
וַעֲצָתָהּ,ועצתה
רוּחִין,רוחין
וְשֵׁידִין,ושידין
וְלִילִין,ולילין
וַיְחִי,ויחי
וּמְאַת,ומאת
וַיּוֹלֶד,ויולד
בִּדְמוּתוֹ,בדמותו
כְּצַלְמוֹ,כצלמו
אוֹלֵד,אוליד
שֶׁנִּקְנְסָה,שנקנסה
זִרְזֵי,זרזי
לְאֻנְסֵהּ,לאונסיה
וְכֻלּוֹ,וכולו
אֹתְךָ,אותך
תָּמִים,תמים
בְּדֹרֹתָיו,בדורותיו
טָרָף,טרף
בְּפִיהָ,בפיה
מְזוֹנוֹתַי,מזונותי
מְרוֹרִין,מרורין
וּמְסוּרִין,ומסורין
מְתוּקִין,מתוקין
כִּדְבַשׁ,כדבש
וּתְלוּיִן,ותלויין
הַטְרִיפֵנִי,הטריפני
חֻקִּי,חקי
שֶׁנִּשְׁמָעִין,שנשמעין
נֶחְרָב,נחרב
אֱלוֹהַּ,אלוה
עֹשָׂי,עושי
זְמִרוֹת,זמירות
בַּלָּיְלָה,בלילה
שֶׁיִּשְׁתַּמֵּשׁ,שישתמש
חַכָּה,חכה
יְקַלֵּל,יקלל
שׁוֹתֵק,שותק
תְהִלָּה,תהלה
שֶׁמְּשַׁבֵּחַ,שמשבח
שֶׁדּוֹמֶה,שדומה
וּלְךָ,ולך
יְשֻׁלַּם,ישולם
עֹבְרֵי,עוברי
בְּעֵמֶק,בעמק
הַבָּכָא,הבכא
יְשִׁיתוּהוּ,ישיתוהו
יַעְטֶה,יעטה
שֶׁעוֹבְרִין,שעוברין
עֵמֶק,עמק
שֶׁמַּעֲמִיקִין,שמעמיקין
שֶׁבֹּכִין,שבוכין
שֶׁמַּצְדִּיקִין,שמצדיקין
זִכֵּיתָ,זכית
חִיַּבְתָּ,חייבת
תִּקַּנְתָּ,תקנת
לַצַּדִּיקִים,לצדיקים
בְּפִגְרֵי,בפגרי
הַפֹּשְׁעִים,הפושעים
שֶׁפָּשְׁעוּ,שפשעו
הַפּוֹשְׁעִים,הפושעים
שֶׁפּוֹשְׁעִים,שפושעים
בְּפוֹשְׁעֵי,בפושעי
פּוֹשְׁעֵי,פושעי
מִמִּזְבַּח,ממזבח
כְּעֹבִי,כעובי
דִּינַר,דינר
שֶׁמְּלֵאִין,שמלאין
רֵיקָתֵךְ,ריקתיך
דִּמְחַיְּבִי,דמחייבי
וּמַסֵּק,ומסיק
דְּמָשְׁכָה,דמשכה
מְבַשְׁקַר,מבשקר
דְּפָשְׁעִי,דפשעי
וְהַמַּעֲלֶה,והמעלה
דְּמַסֵּק,דמסיק
וּדְמַפֵּק,ודמפיק
דְּאַסֵּק,דאסיק
וְאַפֵּק,ואפיק
לַגֵּיהִנָּם,לגיהנם
וַיֵּרְדוּ,וירדו
שְׁאֹלָה,שאולה
שִׁוַּעְתִּי,שועתי
בִּירוּשָׁלִָם,בירושלים
פִּתְחָהּ,פתחה
מָרִיּוֹן,מריון
בִּדְבֵי,בדבי
תְמָרוֹת,תמרות
בְּגֵי,בגי
הִנֹּם,הנם
מִבֵּינֵיהֶן,מביניהן
צִינֵי,ציני
הַבַּרְזֶל,הברזל
כְּשֵׁרוֹת,כשירות
דִּירוּשָׁלַיִם,דירושלים
וַאֲבַדּוֹן,ואבדון
שָׁאוֹן,שאון
וְטִיט,וטיט
הַיָּוֵן,היון
הַתַּחְתִּית,התחתית
הַיְסֻפַּר,היסופר
אֱמוּנָתְךָ,אמונתך
בָּאֲבַדּוֹן,באבדון
תַעֲזֹב,תעזוב
לִשְׁאוֹל,לשאול
תִתֵּן,תתן
חֲסִידְךָ,חסידך
וָטִיט,וטיט
וַיַּעֲלֵנִי,ויעלני
מִבּוֹר,מבור
מִטִּיט,מטיט
גֵּיא,גיא
שֶׁעֲמֻקָּה,שעמוקה
הִנָּם,הנם
תׇּפְתֶּה,תפתה
מֵאֶתְמוּל,מאתמול
הַמִּתְפַּתֶּה,המתפתה
בְּיִצְרוֹ,ביצרו
שְׁאָן,שאן
גֶּרֶם,גרם
דּוּמַסְקְנִין,דומסקנין
בְּפֵירֵי,בפירי
דְּמַעֲבַר,דמעבר
דִּקְשׁוּרוֹת,דקשורות
וְרִבְקָה,ורבקה
עׇבְיָהּ,עוביה
שְׁלִישֵׁי,שלישי
כִּשְׁלֹשׁ,כשלש
וּכְאַרְבַּע,וכארבע
מַגִּיעוֹת,מגיעות
מִשְּׁמֹנֶה,משמנה
הֶאֱרִיךְ,האריך
בִּדְיוֹמְדִין,בדיומדין
מְקֹרָבִין,מקורבין
מְרֻחָקִין,מרוחקין
בְּדִיר,בדיר
וְסַהַר,וסהר
וּמֻקְצֶה,ומוקצה
כֹּרִים,כורים
וּפִרְצוֹתֶיהָ,ופרצותיה
וּפִרְצוֹתֵיהֶן,ופרצותיהן
בִּשְׁלֹשׁ,בשלש
תֵּחָקֵק,תחקק
וְתֵחָלֵק,ותחלק
גֻּדְרְיָתָא,גודריתא
שֶׁרֹאשָׁהּ,שראשה
הַפַּסִּין,הפסין
וּמִבֵּין,ומבין
דְּהָדְרָן,דהדרן
וְעָרְבָן,וערבן
וּפְשֵׁט,ופשיט
בְּאֹנֶס,באונס
הַבֵּרָאוֹת,הביראות
מִשְׁתְּרֵי,משתרי
לְמַלּאוֹת,למלאות
בֵרָאוֹת,ביראות
דִּבְעָלְמָא,דבעלמא
בוֹר,בור
לְטַלְטֹלֵי,לטלטלי
וּמְבַטְּלִי,ומבטלי
הוֹדִיעֲךָ,הודיעך
וּסְבִירָא,וסבירא
וְנָקֵט,ונקיט
בְהֶמְתּוֹ,בהמתו
וְשׁוֹפֵךְ,ושופך
שׁוֹתָה,שותה
לְאֵבוּס,לאבוס
דִּמְקַלְקַל,דמקלקל
לְתַקּוֹנֵהּ,לתקוניה
וְדָרֵא,ודרא
לְדַוְלָא,לדוולא
הַמְפַנֶּה,המפנה
דִּמְתַקֵּן,דמתקן
בְּרֹאשָׁהּ,בראשה
וְדָרֵי,ודרי
שֶׁרֹאשׁוֹ,שראשו
אִבּוּס,איבוס
וְצַוָּארוֹ,וצוארו
הֻתְּרוּ,הותרו
לְעוֹלֵי,לעולי
רְגָלִים,רגלים
הִוָּתְרוּ,הותרו
בֶּהֱמַת,בהמת
מְטַפֵּס,מטפס
רְחָבִין,רחבין
הוֹעִילוּ,הועילו
הוֹעִיל,הועיל
וּפַסֵּי,ופסי
לְמָרִי,למרי
אָתֵיתוּ,אתיתו
מִבַּרְנִשׁ,מברנש
דְּדָנִיֵּאל,דדניאל
סָמְכִיתוּ,סמכיתו
אַבֻּרְגָּנִין,אבורגנין
מָתָוָתָא,מתוותא
דְּמִבַּלְעָן,דמיבלען
בְּשִׁבְעִים,בשבעים
וְשִׁירַיִם,ושיריים
תִּכְלָה,תכלה
מִצְוָתְךָ,מצותך
פֵּרְשׁוֹ,פירשו
עִדּוֹ,עדו
וּפֵרְשׁוֹ,ופירשו
מִדָּהּ,מדה
כְתוּבָה,כתובה
וְאָחוֹר,ואחור
קִנִים,קינים
וָהֶגֶה,והגה
וָהִי,והי
קִינִים,קינים
פֻּרְעָנוּתָן,פורענותן
וְקוֹנְנוּהָ,וקוננוה
הִגָּיוֹן,הגיון
הֹוָה,הוה
רֹאֶה,ראה
עָפָה,עפה
וְרׇחְבָּהּ,ורוחבה
פָּשְׁטַתְּ,פשטת
בְּעֶשְׂרִין,בעשרין
קָלְפַתְּ,קלפת
מָדַד,מדד
בְּשׇׁעֳלוֹ,בשעלו
בַּזֶּרֶת,בזרת
תִּכֵּן,תכן
מִשְּׁלֹשֶׁת,משלשת
וּמָאתַיִם,ומאתים
דּוּדָאֵי,דודאי
תְאֵנִים,תאנים
מוּעָדִים,מועדים
הַדּוּד,הדוד
טֹבוֹת,טובות
כִּתְאֵנֵי,כתאני
הַבַּכּוּרוֹת,הבכורות
וְהַדּוּד,והדוד
תֵאָכַלְנָה,תאכלנה
מֵרֹעַ,מרוע
הַטּוֹבוֹת,הטובות
הָרָעוֹת,הרעות
אָבַד,אבד
סִבְרָם,סיברם
וּבָטַל,ובטל
סִכּוּיָם,סיכוים
הַדּוּדָאִים,הדודאים
פְּתָחֵינוּ,פתחינו
שֶׁמַּגִּידוֹת,שמגידות
שֶׁאוֹגְדוֹת,שאוגדות
יְשָׁנִים,ישנים
צָפַנְתִּי,צפנתי
גָּזַרְתִּי,גזרתי
שֶּׁגָּזַרְתָּ,שגזרת
וְקִיַּמְתִּים,וקיימתים
אַגָּדָתָא,אגדתא
קַלּוֹת,קלות
וְיֹתֵר,ויותר
הִזָּהֵר,הזהר
עֲשׂוֹת,עשות
שֶׁדִּבְרֵי,שדברי
נִכְתְּבוּ,נכתבו
וְלַהַג,ולהג
יְגִעַת,יגיעת
הַמַּלְעִיג,המלעיג
בְּצוֹאָה,בצואה
רוֹתַחַת,רותחת
לַעַג,לעג
לַהַג,להג
הַהוֹגֶה,ההוגה
מְשָׁרְתוֹ,משרתו
מֵימֶךָ,מימך
לַחְתֹּר,לחתור
שָׁפַךְ,שפך
חֶצְיָן,חציין
שֶׁזָּקֵן,שזקן
וְחַיַּי,וחיי
תְּלוּיִין,תלויין
שֶׁאֶטֹּל,שאטול
אֶעֱבוֹר,אעבור
כְּשֶׁשָּׁמְעוּ,כששמעו
בְּזִקְנוּתוֹ,בזקנותו
דוֹדִי,דודי
נֵצֵא,נצא
נָלִינָה,נלינה
בַּכְּפָרִים,בכפרים
נַשְׁכִּימָה,נשכימה
לַכְּרָמִים,לכרמים
פָּרְחָה,פרחה
פִּתַּח,פתח
הַסְּמָדַר,הסמדר
הֵנֵצוּ,הנצו
הָרִמּוֹנִים,הרמונים
דֹּדַי,דודי
תְּדִינֵנִי,תדינני
כְּיוֹשְׁבֵי,כיושבי
כְרַכִּים,כרכים
גָּזֵל,גזל
וַעֲרָיוֹת,ועריות
וְאַרְאֲךָ,ואראך
בַּכּוֹפְרִים,בכופרים
כָּפְרוּ,כפרו
וּבָתֵּי,ובתי
גְמָרָא,גמרא
אַרְאֲךָ,אראך
כְּבוֹדִי,כבודי
וְגׇדְלִי,וגודלי
וּבְנוֹתַי,ובנותי
שִׁירוֹ,שירו
וָאָלֶף,ואלף
וְאֶלֶף,ואלף
לִמַּד,לימד
אִזֵּן,איזן
וְחִקֵּר,וחקר
מְשָׁלִים,משלים
דְּאַגְמְרַהּ,דאגמריה
בְּסִימָנֵי,בסימני
וְאַסְבְּרַהּ,ואסברה
לִכְפִיפָה,לכפיפה
קְוֻצּוֹתָיו,קוצותיו
תַּלְתַּלִּים,תלתלים
וָקוֹץ,וקוץ
תִּלֵּי,תילי
תִּלִּים,תילים
כָּעוֹרֵב,כעורב
מוֹצְאָן,מוצאן
שֶׁמַּשְׁכִּים,שמשכים
וּמַעֲרִיב,ומעריב
שֶׁמַּשְׁחִיר,שמשחיר
כְּעוֹרֵב,כעורב
שֶׁמֵּשִׂים,שמשים
אַכְזָרִי,אכזרי
יָנוֹקֵי,ינוקי
שְׁלִימוּ,שלימו
קוּרָמֵי,קורמי
לְשֹׂנְאָיו,לשונאיו
לְהַאֲבִידוֹ,להאבידו
כִּבְיָכֹל,כביכול
וּמְבַקֵּשׁ,ומבקש
לְהַשְׁלִיכוֹ,להשליכו
לְשׂוֹנְאוֹ,לשונאו
לְשׂוֹנְאָיו,לשונאיו
שְׂכָרָם,שכרם
חַגַּי,חגי
בְּבוֹרוֹ,בבורו
בְּקַרְפֵּף,בקרפף
וְגָזְרִינַן,וגזרינן
אַבֵּית,אבית
אֲרִיךְ,אריך
וְקַטִּין,וקטין
אֲוִיר,אויר
שֶׁתַּשְׁמִישׁוֹ,שתשמישו
כּוֹחָן,כוחן
דְּמַקֵּף,דמקיף
סֻלְּמָא,סולמא
דְצֹר,דצור
וּמַחְתָנָא,ומחתנא
דְגָדֵר,דגדר
מַקִּיף,מקיף
וְדִגְלַת,ודיגלת
אוֹקְיָינוֹס,אוקיינוס
מַעֲלוֹת,מעלות
וּמוֹרָדוֹת,ומורדות
קַרְקַפְנָא,קרקפנא
לְרֵישָׁךְ,לרישך
כְּדִגְלֵי,כדגלי
בְּמַעֲלוֹת,במעלות
מָרוֹן,מרון
הַמְפֻלָּשׁוֹת,המפולשות
בְּבוֹרוֹת,בבורות
וּבִמְעָרוֹת,ובמערות
גִּלְגּוּל,גלגול
וְכַיּוֹצֵא,וכיוצא
וְיָרוּץ,וירוץ
סַרְדְּיוֹט,סרדיוט
תַּשְׁמִשְׁתָּא,תשמישתא
מְסָרָהּ,מסרה
לָרַבִּים,לרבים
לַיָּחִיד,ליחיד
וְלַשְּׁאָר,ולשאר
הַגִּנָּה,הגינה
וְהַקַּרְפֵּף,והקרפף
הַמֻּקָּפוֹת,המוקפות
שׁוֹמֵרָה,שומירה
סְמוּכָה,סמוכה
וְשִׁיחַ,ושיח
מִלְּהַכְנִיס,מלהכניס
בְּעַרְקַבָּלִין,בערקבלין
אַפְסְקוּהּ,אפסקוה
דְּאַפְסְקוּהּ,דאפסקוה
דְּסֻכָּה,דסוכה
וְשִׁירִים,ושירים
כַּחֲצַר,כחצר
וְסַבֵּב,וסבב
פְּשָׁטֵהּ,פשטיה
הַעֲמֵד,העמד
וָרוּחַ,ורוח
רִבּוּעָא,ריבועא
דְּרַבְּעוּהָ,דריבעוה
דַּאֲרִיךְ,דאריך
שֶׁהֻקַּף,שהוקף
נִזְרַע,נזרע
כְּגִנָּה,כגינה
כְּחָצֵר,כחצר
דְּנִזְרַע,דנזרע
שֶׁעֲשׂוּיִין,שעשויין
אִצְטַבְּלָאוֹת,אצטבלאות
מְטַלְטְלִי,מטלטלי
דַּאֲבִימִי,דאבימי
פּוֹרֵץ,פורץ
וְגוֹדְרוֹ,וגודרו
וּפָרַץ,ופרץ
וּגְדָרָהּ,וגדרה
שָׁנִיתָה,שניתה
נַשׁ,נש
הַבָּתִּים,הבתים
מַתִּירוֹ,מתירו
שֶׁפָּתַח,שפתח
עַבְדֵהּ,עבדיה
וְנִתְמַלֵּא,ונתמלא
כִּזְרָעִים,כזרעים
כִּנְטָעִים,כנטעים
דְּחַזְיִין,דחזיין
לְתַשְׁמִשְׁתָּא,לתשמישתא
חַזְיִין,חזיין
וּדְחַזְיִין,ודחזיין
בְּעׇמְקוֹ,בעומקו
אַכַּרְיָא,אכריא
בְּפוּם,בפום
פְּתִיחַ,פתיח
לִשְׁבִיל,לשביל
וּשְׁבִיל,ושביל
דְנַהֲרָא,דנהרא
דִּשְׁבִיל,דשביל
גַּמְלֵי,גמלי
שָׁדְיָן,שדיין
דְּמַהְנֵי,דמהני
מַהְנֵי,מהני
בִּרְחָבָה,ברחבה
מִמָּתָא,ממתא
וּמֵרְחָבָה,ומרחבה
מִעֲטוֹ,מיעטו
בָּאִילָנוֹת,באילנות
מִעוּט,מיעוט
הִרְחִיק,הרחיק
טָח,טח
הַתֵּל,התל
הַגֵּר,הגר
שֶׁהוֹעִיל,שהועיל
וּבַאֲוִיר,ובאויר
מְחִיצוֹת,מחיצות
הָעֶלְיוֹנוֹת,העליונות
וְהָעֶלְיוֹנוֹת,והעליונות
לְנִכְסֵי,לנכסי
דְּיִרְמְיָה,דירמיה
בִּירָאָה,ביראה
לִיפְתָּא,ליפתא
אַפִּילָא,אפילא
דְּאַרְעָא,דארעא
דְגֵר,דגר
רְפַק,רפק
קָנֵי,קני
שָׁבַח,שבח
שָׁבְחָא,שבחא
מְשַׁבְּחָא,משבחא
הַנַּעֲשֶׂה,הנעשה
דַּעֲבַדָה,דעבדה
צָוְחָא,צווחא
מַחְזְקַתְּ,מחזקת
כִּדְמַחְזְקִי,כדמחזקי
וְקֵרָה,וקירה
קֵרוּיוֹ,קירויו
מְיַתְּרוֹ,מייתרו
בְּכֻלָּהּ,בכולה
תִקְרָה,תקרה
אֻרְזִילָא,אורזילא
וּמוֹדֵינָא,ומודינא
וַאֲוִיר,ואויר
אוֹסְרוֹ,אוסרו
וְקַרְפֵּף,וקרפף
גִּפּוּפֵי,גיפופי
סְמִיךְ,סמיך
דְּאַפַּדְנָא,דאפדנא
גַוָּיָאתָא,גוויאתא
דְּאַתּוּ,דאתו
מִמּוּלָאֵי,ממולאי
מֻלְיָאתָא,מולייאתא
לְגַוַּאי,לגואי
עֲבִידָן,עבידן
אַבְּוָרַנְקָא,אבוורנקא
בְּבֻסְתָּנֵהּ,בבוסתניה
דְּלִמְחַר,דלמחר
נֵאכוּל,נאכול
שַׁלְפִינְהוּ,שלפינהו
נַקְטִינְהוּ,נקטינהו
מִבָּתְרֵהּ,מבתריה
מוֹדְדִין,מודדין
מִיְּשִׁיבָתָהּ,מישיבתה
וִישָׁנָה,וישנה
מֵחוֹמָתָהּ,מחומתה
שֶׁהֻקְּפָה,שהוקפה
יָשְׁבָה,ישבה
הֻקְּפָה,הוקפה
כְּהֻקְּפָה,כהוקפה
אַדְרְכָלִין,אדרכלין
דְּלִצְנִיעוּתָא,דלצניעותא
לְנַחַת,לנחת
עַרְסְיָתָא,ערסייתא
פֵּירָא,פירא
תוֹרֵי,תורי
לְהָרַע,להרע
וּלְהֵיטִיב,ולהיטיב
יָדָעוּ,ידעו
כְּאִסְטְרַטְיָא,כאסטרטיא
לָאִסְטְרַטְיָא,לאיסטרטיא
כַּעֲיָרוֹת,כעיירות
בֵּינוֹנִיּוֹת,בינוניות
וִישַׁעְיָהוּ,וישעיהו
וְהוֹשִׁיב,והושיב
שֶׁמּוֹשִׁיבִין,שמושיבין
לְאִגָּרוֹיֵי,לאיגרויי
וּלְהַכְנִיס,ולהכניס
וְלָהֶן,ולהן
כְּשֶׁתִּמְצֵי,כשתימצי
הַמְבַטֵּל,המבטל
חֲצֵרוֹ,חצרו
לַחֲמִשָּׁה,לחמשה
שֶׁשְּׁרוּיִן,ששרויין
רְשׁוּתוֹ,רשותו
טַבְיוֹמֵי,טביומי
שֶׁשְּׁרוּיִם,ששרוים
מְבַטֵּלְנָא,מבטילנא
דְּקָסָבַר,דקסבר
דְּבַיִת,דבית
כְּמִנֵּהּ,כמיניה
דָּיַרְנָא,דיירנא
דִּמְסַלֵּק,דמסלק
שֶׁיּוֹצְאִים,שיוצאים
עַרְקַבָּלִין,ערקבלין
אַצְוָתָא,אצותא
חָרוּזְיָאתָא,חרוזיאתא
נִקָּח,ניקח
לַנָּזִיר,לנזיר
וְלַכֹּהֵן,ולכהן
לָחֹץ,לחוץ
וְלֵלֵךְ,ולילך
וְלֶאֱכֹל,ולאכול
הַכְּלָלוֹת,הכללות
וּכְלָלָא,וכללא
וְהַקְהֵל,והקהל
דְּמִצְוַת,דמצות
וּפִדְיוֹן,ופדיון
שֶׁנִּשָּׂא,שנישא
שֶׁהַזָּב,שהזב
נִשָּׂא,נשא
לְמִשְׁכָּב,למשכב
וּמוֹשָׁב,ומושב
וְהָאָדָם,והאדם
מֶרְכָּב,מרכב
גַּבָּא,גבא
דְאֻכָּפָא,דאוכפא
הָאֻכָּף,האוכף
וְהַתְּפוּס,והתפוס
וְהַמֶּלַח,והמלח
אַעֵרוּב,אעירוב
אַמַּעֲשֵׂר,אמעשר
נִקָּחִין,ניקחין
גָּדִישׁ,גדיש
לוֹקְחִין,לוקחין
כְּשֶׁקִּרְבֵי,כשקרבי
מְעֹרָבִין,מעורבין
דְּשֻׁמְנָא,דשומנא
דְפֵירָא,דפירא
בְּהַבְלָעָה,בהבלעה
וּבְהַבְלָעָה,ובהבלעה
בַּג,בג
בַּבָּקָר,בבקר
שֶׁלּוֹקְחִין,שלוקחין
וּבַצֹּאן,ובצאן
צֹאן,צאן
גִּזָּתָהּ,גיזתה
וּבַיַּיִן,וביין
קַנְקַנּוֹ,קנקנו
וּבַשֵּׁכָר,ובשכר
תֶּמֶד,תמד
מִשֶּׁהֶחְמִיץ,משהחמיץ
דִּמְתַרְגֵּם,דמתרגם
דְּבֶן,דבן
מוֹבֵלְנָא,מובילנא
צְרִיכִי,צריכי
מִבַּבָּקָר,מבבקר
דְּמִזְדַּבַּן,דמזדבן
דְּגוּפֵהּ,דגופיה
בַּצֹּאן,בצאן
דִּמְחֻבָּר,דמחובר
בַּיַּיִן,ביין
נְטִירוּתֵהּ,נטירותיה
דְּקִיּוּהָא,דקיוהא
בַּשֵּׁכָר,בשכר
קְעִילִית,קעילית
דְּפֵרָא,דפירא
עוֹרָהּ,עורה
דְּאִם,דאם
דְּמִמֵּילָא,דממילא
מִזְדַּבְּנָא,מיזדבנא
